:START_ID(Crash),:END_ID(SA4),:TYPE
2794,Darling Downs - Maranoa,OCCURRED_IN_SA4
2795,Illawarra,OCCURRED_IN_SA4
2796,Murray,OCCURRED_IN_SA4
2797,Sydney - Parramatta,OCCURRED_IN_SA4
2798,Murray,OCCURRED_IN_SA4
2799,Perth - North West,OCCURRED_IN_SA4
2800,Western Australia - Wheat Belt,OCCURRED_IN_SA4
2801,Richmond - Tweed,OCCURRED_IN_SA4
2802,Sydney - Sutherland,OCCURRED_IN_SA4
2803,Brisbane - West,OCCURRED_IN_SA4
2804,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
2805,Melbourne - North West,OCCURRED_IN_SA4
2806,Moreton Bay - North,OCCURRED_IN_SA4
2807,West and North West,OCCURRED_IN_SA4
2808,Riverina,OCCURRED_IN_SA4
2809,Murray,OCCURRED_IN_SA4
2810,Hume,OCCURRED_IN_SA4
2811,Central Queensland,OCCURRED_IN_SA4
2812,Latrobe - Gippsland,OCCURRED_IN_SA4
2813,Moreton Bay - North,OCCURRED_IN_SA4
2814,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
2815,Capital Region,OCCURRED_IN_SA4
2816,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
2817,Shepparton,OCCURRED_IN_SA4
2818,Richmond - Tweed,OCCURRED_IN_SA4
2819,Melbourne - Inner,OCCURRED_IN_SA4
2820,Richmond - Tweed,OCCURRED_IN_SA4
2821,Ballarat,OCCURRED_IN_SA4
2822,New England and North West,OCCURRED_IN_SA4
2823,Brisbane - West,OCCURRED_IN_SA4
2824,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
2825,Perth - South East,OCCURRED_IN_SA4
2826,Western Australia - Wheat Belt,OCCURRED_IN_SA4
2827,Geelong,OCCURRED_IN_SA4
2828,South Australia - South East,OCCURRED_IN_SA4
2829,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
2830,Richmond - Tweed,OCCURRED_IN_SA4
2831,Sydney - Ryde,OCCURRED_IN_SA4
2832,Ipswich,OCCURRED_IN_SA4
2833,Darwin,OCCURRED_IN_SA4
2834,Brisbane - South,OCCURRED_IN_SA4
2835,Logan - Beaudesert,OCCURRED_IN_SA4
2836,Logan - Beaudesert,OCCURRED_IN_SA4
2837,Adelaide - North,OCCURRED_IN_SA4
2838,Perth - South East,OCCURRED_IN_SA4
2839,South East,OCCURRED_IN_SA4
2840,Adelaide - South,OCCURRED_IN_SA4
2841,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
2842,Shepparton,OCCURRED_IN_SA4
2843,Wide Bay,OCCURRED_IN_SA4
2844,Melbourne - West,OCCURRED_IN_SA4
2845,Latrobe - Gippsland,OCCURRED_IN_SA4
2846,South Australia - South East,OCCURRED_IN_SA4
2847,Mandurah,OCCURRED_IN_SA4
2848,Adelaide - South,OCCURRED_IN_SA4
2849,Sydney - City and Inner South,OCCURRED_IN_SA4
2850,Bendigo,OCCURRED_IN_SA4
2851,Brisbane - South,OCCURRED_IN_SA4
2852,Perth - North West,OCCURRED_IN_SA4
2853,Melbourne - West,OCCURRED_IN_SA4
2854,Far West and Orana,OCCURRED_IN_SA4
2855,Melbourne - North East,OCCURRED_IN_SA4
2856,Murray,OCCURRED_IN_SA4
2857,Riverina,OCCURRED_IN_SA4
2858,Latrobe - Gippsland,OCCURRED_IN_SA4
2859,Mornington Peninsula,OCCURRED_IN_SA4
2860,South Australia - South East,OCCURRED_IN_SA4
2861,Central Queensland,OCCURRED_IN_SA4
2862,Riverina,OCCURRED_IN_SA4
2863,Sydney - Inner South West,OCCURRED_IN_SA4
2864,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
2865,Melbourne - North East,OCCURRED_IN_SA4
2866,Mornington Peninsula,OCCURRED_IN_SA4
2867,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
2868,South Australia - South East,OCCURRED_IN_SA4
2869,Warrnambool and South West,OCCURRED_IN_SA4
2870,Latrobe - Gippsland,OCCURRED_IN_SA4
2871,Wide Bay,OCCURRED_IN_SA4
2872,Richmond - Tweed,OCCURRED_IN_SA4
2873,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
2874,Sunshine Coast,OCCURRED_IN_SA4
2875,Bendigo,OCCURRED_IN_SA4
2876,Western Australia - Wheat Belt,OCCURRED_IN_SA4
2877,Wide Bay,OCCURRED_IN_SA4
2878,Central West,OCCURRED_IN_SA4
2879,Wide Bay,OCCURRED_IN_SA4
2880,Central West,OCCURRED_IN_SA4
2881,Moreton Bay - South,OCCURRED_IN_SA4
2882,Ballarat,OCCURRED_IN_SA4
2883,Ipswich,OCCURRED_IN_SA4
2884,Central West,OCCURRED_IN_SA4
2885,Melbourne - North East,OCCURRED_IN_SA4
2886,Western Australia - Wheat Belt,OCCURRED_IN_SA4
2887,Western Australia - Outback (South),OCCURRED_IN_SA4
2888,Wide Bay,OCCURRED_IN_SA4
2889,Melbourne - North West,OCCURRED_IN_SA4
2890,Western Australia - Outback (South),OCCURRED_IN_SA4
2891,Launceston and North East,OCCURRED_IN_SA4
2892,Bunbury,OCCURRED_IN_SA4
2893,Gold Coast,OCCURRED_IN_SA4
2894,Melbourne - South East,OCCURRED_IN_SA4
2895,South Australia - South East,OCCURRED_IN_SA4
2896,Sydney - Parramatta,OCCURRED_IN_SA4
2897,Richmond - Tweed,OCCURRED_IN_SA4
2898,Wide Bay,OCCURRED_IN_SA4
2899,North West,OCCURRED_IN_SA4
2900,Perth - South East,OCCURRED_IN_SA4
2901,Perth - North East,OCCURRED_IN_SA4
2902,Mornington Peninsula,OCCURRED_IN_SA4
2903,Hume,OCCURRED_IN_SA4
2904,Perth - North East,OCCURRED_IN_SA4
2905,Bendigo,OCCURRED_IN_SA4
2906,Moreton Bay - North,OCCURRED_IN_SA4
2907,Queensland - Outback,OCCURRED_IN_SA4
2908,Gold Coast,OCCURRED_IN_SA4
2909,Sydney - Outer South West,OCCURRED_IN_SA4
2910,Central Queensland,OCCURRED_IN_SA4
2911,Far West and Orana,OCCURRED_IN_SA4
2912,Queensland - Outback,OCCURRED_IN_SA4
2913,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
2914,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
2915,Central Queensland,OCCURRED_IN_SA4
2916,Adelaide - West,OCCURRED_IN_SA4
2917,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
2918,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
2919,New England and North West,OCCURRED_IN_SA4
2920,Perth - South East,OCCURRED_IN_SA4
2921,Brisbane - North,OCCURRED_IN_SA4
2922,Logan - Beaudesert,OCCURRED_IN_SA4
2923,Hume,OCCURRED_IN_SA4
2924,Northern Territory - Outback,OCCURRED_IN_SA4
2925,Sunshine Coast,OCCURRED_IN_SA4
2926,Adelaide - Central and Hills,OCCURRED_IN_SA4
2927,Riverina,OCCURRED_IN_SA4
2928,Mid North Coast,OCCURRED_IN_SA4
2929,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
2930,South Australia - South East,OCCURRED_IN_SA4
2931,Brisbane - East,OCCURRED_IN_SA4
2932,Wide Bay,OCCURRED_IN_SA4
2933,South Australia - Outback,OCCURRED_IN_SA4
2934,Central West,OCCURRED_IN_SA4
2935,Mornington Peninsula,OCCURRED_IN_SA4
2936,Capital Region,OCCURRED_IN_SA4
2937,Western Australia - Wheat Belt,OCCURRED_IN_SA4
2938,Toowoomba,OCCURRED_IN_SA4
2939,Sydney - Inner South West,OCCURRED_IN_SA4
2940,South East,OCCURRED_IN_SA4
2941,Capital Region,OCCURRED_IN_SA4
2942,Capital Region,OCCURRED_IN_SA4
2943,Riverina,OCCURRED_IN_SA4
2944,Melbourne - South East,OCCURRED_IN_SA4
2945,Western Australia - Wheat Belt,OCCURRED_IN_SA4
2946,Melbourne - North West,OCCURRED_IN_SA4
2947,Gold Coast,OCCURRED_IN_SA4
2948,Brisbane - South,OCCURRED_IN_SA4
2949,Latrobe - Gippsland,OCCURRED_IN_SA4
2950,Moreton Bay - North,OCCURRED_IN_SA4
2951,New England and North West,OCCURRED_IN_SA4
2952,Townsville,OCCURRED_IN_SA4
2953,Darling Downs - Maranoa,OCCURRED_IN_SA4
2954,Adelaide - West,OCCURRED_IN_SA4
2955,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
2956,Perth - South East,OCCURRED_IN_SA4
2957,Logan - Beaudesert,OCCURRED_IN_SA4
2958,Ballarat,OCCURRED_IN_SA4
2959,Western Australia - Outback (South),OCCURRED_IN_SA4
2960,Capital Region,OCCURRED_IN_SA4
2961,Melbourne - North West,OCCURRED_IN_SA4
2962,Gold Coast,OCCURRED_IN_SA4
2963,South Australia - South East,OCCURRED_IN_SA4
2964,Wide Bay,OCCURRED_IN_SA4
2965,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
2966,Warrnambool and South West,OCCURRED_IN_SA4
2967,Sydney - Outer South West,OCCURRED_IN_SA4
2968,Melbourne - North West,OCCURRED_IN_SA4
2969,Toowoomba,OCCURRED_IN_SA4
2970,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
2971,Brisbane - East,OCCURRED_IN_SA4
2972,Western Australia - Outback (South),OCCURRED_IN_SA4
2973,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
2974,Sydney - Inner West,OCCURRED_IN_SA4
2975,Central Coast,OCCURRED_IN_SA4
2976,Bunbury,OCCURRED_IN_SA4
2977,Sunshine Coast,OCCURRED_IN_SA4
2978,Darwin,OCCURRED_IN_SA4
2979,Far West and Orana,OCCURRED_IN_SA4
2980,Darwin,OCCURRED_IN_SA4
2981,Ipswich,OCCURRED_IN_SA4
2982,Sunshine Coast,OCCURRED_IN_SA4
2983,Melbourne - South East,OCCURRED_IN_SA4
2984,Queensland - Outback,OCCURRED_IN_SA4
2985,South Australia - Outback,OCCURRED_IN_SA4
2986,South Australia - South East,OCCURRED_IN_SA4
2987,Shepparton,OCCURRED_IN_SA4
2988,Bunbury,OCCURRED_IN_SA4
2989,Melbourne - South East,OCCURRED_IN_SA4
2990,Adelaide - South,OCCURRED_IN_SA4
2991,Central Coast,OCCURRED_IN_SA4
2992,Adelaide - West,OCCURRED_IN_SA4
2993,Melbourne - North West,OCCURRED_IN_SA4
2994,Perth - Inner,OCCURRED_IN_SA4
2995,Gold Coast,OCCURRED_IN_SA4
2996,West and North West,OCCURRED_IN_SA4
2997,Logan - Beaudesert,OCCURRED_IN_SA4
2998,Brisbane - South,OCCURRED_IN_SA4
2999,Melbourne - South East,OCCURRED_IN_SA4
3000,Mid North Coast,OCCURRED_IN_SA4
3001,Richmond - Tweed,OCCURRED_IN_SA4
3002,Riverina,OCCURRED_IN_SA4
3003,Bendigo,OCCURRED_IN_SA4
3004,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3005,Moreton Bay - North,OCCURRED_IN_SA4
3006,Melbourne - South East,OCCURRED_IN_SA4
3007,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
3008,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
3009,Perth - South East,OCCURRED_IN_SA4
3010,Hume,OCCURRED_IN_SA4
3011,Melbourne - North West,OCCURRED_IN_SA4
3012,Melbourne - Outer East,OCCURRED_IN_SA4
3013,Darwin,OCCURRED_IN_SA4
3014,Melbourne - West,OCCURRED_IN_SA4
3015,Central West,OCCURRED_IN_SA4
3016,Logan - Beaudesert,OCCURRED_IN_SA4
3017,Wide Bay,OCCURRED_IN_SA4
3018,Melbourne - West,OCCURRED_IN_SA4
3019,New England and North West,OCCURRED_IN_SA4
3020,Perth - South West,OCCURRED_IN_SA4
3021,Gold Coast,OCCURRED_IN_SA4
3022,Melbourne - North East,OCCURRED_IN_SA4
3023,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3024,Western Australia - Outback (South),OCCURRED_IN_SA4
3025,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3026,Toowoomba,OCCURRED_IN_SA4
3027,Perth - North West,OCCURRED_IN_SA4
3028,New England and North West,OCCURRED_IN_SA4
3029,Cairns,OCCURRED_IN_SA4
3030,Perth - North East,OCCURRED_IN_SA4
3031,West and North West,OCCURRED_IN_SA4
3032,Perth - South West,OCCURRED_IN_SA4
3033,Melbourne - South East,OCCURRED_IN_SA4
3034,New England and North West,OCCURRED_IN_SA4
3035,Perth - South East,OCCURRED_IN_SA4
3036,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
3037,Melbourne - West,OCCURRED_IN_SA4
3038,Adelaide - Central and Hills,OCCURRED_IN_SA4
3039,Perth - South East,OCCURRED_IN_SA4
3040,Richmond - Tweed,OCCURRED_IN_SA4
3041,Bunbury,OCCURRED_IN_SA4
3042,North West,OCCURRED_IN_SA4
3043,Hobart,OCCURRED_IN_SA4
3044,Coffs Harbour - Grafton,OCCURRED_IN_SA4
3045,Warrnambool and South West,OCCURRED_IN_SA4
3046,Central Coast,OCCURRED_IN_SA4
3047,Sydney - Inner South West,OCCURRED_IN_SA4
3048,Brisbane - North,OCCURRED_IN_SA4
3049,Adelaide - West,OCCURRED_IN_SA4
3050,Adelaide - South,OCCURRED_IN_SA4
3051,Adelaide - Central and Hills,OCCURRED_IN_SA4
3052,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3053,Brisbane - North,OCCURRED_IN_SA4
3054,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3055,Capital Region,OCCURRED_IN_SA4
3056,Ipswich,OCCURRED_IN_SA4
3057,Mid North Coast,OCCURRED_IN_SA4
3058,Wide Bay,OCCURRED_IN_SA4
3059,Melbourne - Inner,OCCURRED_IN_SA4
3060,Warrnambool and South West,OCCURRED_IN_SA4
3061,Brisbane - East,OCCURRED_IN_SA4
3062,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3063,Launceston and North East,OCCURRED_IN_SA4
3064,Northern Territory - Outback,OCCURRED_IN_SA4
3065,Mid North Coast,OCCURRED_IN_SA4
3066,Coffs Harbour - Grafton,OCCURRED_IN_SA4
3067,Perth - Inner,OCCURRED_IN_SA4
3068,Sydney - City and Inner South,OCCURRED_IN_SA4
3069,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3070,Central Queensland,OCCURRED_IN_SA4
3071,Logan - Beaudesert,OCCURRED_IN_SA4
3072,Darling Downs - Maranoa,OCCURRED_IN_SA4
3073,Bunbury,OCCURRED_IN_SA4
3074,Latrobe - Gippsland,OCCURRED_IN_SA4
3075,Townsville,OCCURRED_IN_SA4
3076,Riverina,OCCURRED_IN_SA4
3077,Wide Bay,OCCURRED_IN_SA4
3078,Gold Coast,OCCURRED_IN_SA4
3079,Gold Coast,OCCURRED_IN_SA4
3080,Sunshine Coast,OCCURRED_IN_SA4
3081,Central West,OCCURRED_IN_SA4
3082,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3083,Moreton Bay - North,OCCURRED_IN_SA4
3084,Townsville,OCCURRED_IN_SA4
3085,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
3086,Capital Region,OCCURRED_IN_SA4
3087,Darwin,OCCURRED_IN_SA4
3088,Launceston and North East,OCCURRED_IN_SA4
3089,Bunbury,OCCURRED_IN_SA4
3090,Gold Coast,OCCURRED_IN_SA4
3091,Melbourne - North East,OCCURRED_IN_SA4
3092,South East,OCCURRED_IN_SA4
3093,Perth - North West,OCCURRED_IN_SA4
3094,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
3095,South Australia - South East,OCCURRED_IN_SA4
3096,Melbourne - Outer East,OCCURRED_IN_SA4
3097,Latrobe - Gippsland,OCCURRED_IN_SA4
3098,Central Queensland,OCCURRED_IN_SA4
3099,Wide Bay,OCCURRED_IN_SA4
3100,Melbourne - Inner South,OCCURRED_IN_SA4
3101,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
3102,Townsville,OCCURRED_IN_SA4
3103,South Australia - South East,OCCURRED_IN_SA4
3104,Warrnambool and South West,OCCURRED_IN_SA4
3105,Logan - Beaudesert,OCCURRED_IN_SA4
3106,Northern Territory - Outback,OCCURRED_IN_SA4
3107,Queensland - Outback,OCCURRED_IN_SA4
3108,Gold Coast,OCCURRED_IN_SA4
3109,Melbourne - West,OCCURRED_IN_SA4
3110,Sydney - Outer South West,OCCURRED_IN_SA4
3111,Mid North Coast,OCCURRED_IN_SA4
3112,West and North West,OCCURRED_IN_SA4
3113,South Australia - South East,OCCURRED_IN_SA4
3114,Latrobe - Gippsland,OCCURRED_IN_SA4
3115,Central West,OCCURRED_IN_SA4
3116,Gold Coast,OCCURRED_IN_SA4
3117,Melbourne - Inner South,OCCURRED_IN_SA4
3118,Sydney - Inner South West,OCCURRED_IN_SA4
3119,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
3120,Western Australia - Outback (South),OCCURRED_IN_SA4
3121,Melbourne - South East,OCCURRED_IN_SA4
3122,Perth - South West,OCCURRED_IN_SA4
3123,Launceston and North East,OCCURRED_IN_SA4
3124,Sydney - Northern Beaches,OCCURRED_IN_SA4
3125,Brisbane - West,OCCURRED_IN_SA4
3126,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
3127,Wide Bay,OCCURRED_IN_SA4
3128,Melbourne - West,OCCURRED_IN_SA4
3129,Darling Downs - Maranoa,OCCURRED_IN_SA4
3130,Bendigo,OCCURRED_IN_SA4
3131,Hume,OCCURRED_IN_SA4
3132,Geelong,OCCURRED_IN_SA4
3133,Perth - South West,OCCURRED_IN_SA4
3134,Townsville,OCCURRED_IN_SA4
3135,Sydney - Outer South West,OCCURRED_IN_SA4
3136,Melbourne - North West,OCCURRED_IN_SA4
3137,Central West,OCCURRED_IN_SA4
3138,Perth - North West,OCCURRED_IN_SA4
3139,Moreton Bay - North,OCCURRED_IN_SA4
3140,South Australia - South East,OCCURRED_IN_SA4
3141,Cairns,OCCURRED_IN_SA4
3142,Melbourne - South East,OCCURRED_IN_SA4
3143,Perth - South West,OCCURRED_IN_SA4
3144,Perth - North East,OCCURRED_IN_SA4
3145,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
3146,Launceston and North East,OCCURRED_IN_SA4
3147,Moreton Bay - North,OCCURRED_IN_SA4
3148,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
3149,Logan - Beaudesert,OCCURRED_IN_SA4
3150,Melbourne - South East,OCCURRED_IN_SA4
3151,Hobart,OCCURRED_IN_SA4
3152,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3153,Wide Bay,OCCURRED_IN_SA4
3154,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
3155,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
3156,Darwin,OCCURRED_IN_SA4
3157,Murray,OCCURRED_IN_SA4
3158,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3159,South Australia - South East,OCCURRED_IN_SA4
3160,Western Australia - Outback (North),OCCURRED_IN_SA4
3161,Geelong,OCCURRED_IN_SA4
3162,Ipswich,OCCURRED_IN_SA4
3163,North West,OCCURRED_IN_SA4
3164,South Australia - Outback,OCCURRED_IN_SA4
3165,Sydney - Outer South West,OCCURRED_IN_SA4
3166,Western Australia - Outback (South),OCCURRED_IN_SA4
3167,North West,OCCURRED_IN_SA4
3168,Sunshine Coast,OCCURRED_IN_SA4
3169,Logan - Beaudesert,OCCURRED_IN_SA4
3170,Sunshine Coast,OCCURRED_IN_SA4
3171,Melbourne - North East,OCCURRED_IN_SA4
3172,Central West,OCCURRED_IN_SA4
3173,Latrobe - Gippsland,OCCURRED_IN_SA4
3174,Northern Territory - Outback,OCCURRED_IN_SA4
3175,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
3176,Central Queensland,OCCURRED_IN_SA4
3177,Launceston and North East,OCCURRED_IN_SA4
3178,Mandurah,OCCURRED_IN_SA4
3179,Mid North Coast,OCCURRED_IN_SA4
3180,Melbourne - South East,OCCURRED_IN_SA4
3181,Darwin,OCCURRED_IN_SA4
3182,Darling Downs - Maranoa,OCCURRED_IN_SA4
3183,Perth - South West,OCCURRED_IN_SA4
3184,Latrobe - Gippsland,OCCURRED_IN_SA4
3185,Darling Downs - Maranoa,OCCURRED_IN_SA4
3186,Far West and Orana,OCCURRED_IN_SA4
3187,Coffs Harbour - Grafton,OCCURRED_IN_SA4
3188,Northern Territory - Outback,OCCURRED_IN_SA4
3189,South Australia - Outback,OCCURRED_IN_SA4
3190,Melbourne - West,OCCURRED_IN_SA4
3191,West and North West,OCCURRED_IN_SA4
3192,Richmond - Tweed,OCCURRED_IN_SA4
3193,Mid North Coast,OCCURRED_IN_SA4
3194,Melbourne - Outer East,OCCURRED_IN_SA4
3195,Brisbane - South,OCCURRED_IN_SA4
3196,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
3197,Latrobe - Gippsland,OCCURRED_IN_SA4
3198,Melbourne - West,OCCURRED_IN_SA4
3199,Logan - Beaudesert,OCCURRED_IN_SA4
3200,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
3201,Melbourne - Inner East,OCCURRED_IN_SA4
3202,Western Australia - Outback (South),OCCURRED_IN_SA4
3203,Cairns,OCCURRED_IN_SA4
3204,Sunshine Coast,OCCURRED_IN_SA4
3205,Adelaide - South,OCCURRED_IN_SA4
3206,Perth - Inner,OCCURRED_IN_SA4
3207,Adelaide - West,OCCURRED_IN_SA4
3208,Sydney - Inner South West,OCCURRED_IN_SA4
3209,Darling Downs - Maranoa,OCCURRED_IN_SA4
3210,Richmond - Tweed,OCCURRED_IN_SA4
3211,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
3212,Riverina,OCCURRED_IN_SA4
3213,Darwin,OCCURRED_IN_SA4
3214,Cairns,OCCURRED_IN_SA4
3215,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
3216,Mornington Peninsula,OCCURRED_IN_SA4
3217,Darling Downs - Maranoa,OCCURRED_IN_SA4
3218,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
3219,Sydney - Northern Beaches,OCCURRED_IN_SA4
3220,Northern Territory - Outback,OCCURRED_IN_SA4
3221,Sydney - City and Inner South,OCCURRED_IN_SA4
3222,Australian Capital Territory,OCCURRED_IN_SA4
3223,Warrnambool and South West,OCCURRED_IN_SA4
3224,Capital Region,OCCURRED_IN_SA4
3225,Moreton Bay - North,OCCURRED_IN_SA4
3226,Wide Bay,OCCURRED_IN_SA4
3227,Latrobe - Gippsland,OCCURRED_IN_SA4
3228,Darling Downs - Maranoa,OCCURRED_IN_SA4
3229,Melbourne - South East,OCCURRED_IN_SA4
3230,Latrobe - Gippsland,OCCURRED_IN_SA4
3231,Sydney - Inner South West,OCCURRED_IN_SA4
3232,Sydney - Parramatta,OCCURRED_IN_SA4
3233,Brisbane - East,OCCURRED_IN_SA4
3234,Queensland - Outback,OCCURRED_IN_SA4
3235,Riverina,OCCURRED_IN_SA4
3236,Sydney - South West,OCCURRED_IN_SA4
3237,South Australia - South East,OCCURRED_IN_SA4
3238,Central Queensland,OCCURRED_IN_SA4
3239,Riverina,OCCURRED_IN_SA4
3240,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
3241,Mornington Peninsula,OCCURRED_IN_SA4
3242,Sydney - South West,OCCURRED_IN_SA4
3243,Central West,OCCURRED_IN_SA4
3244,Melbourne - Inner South,OCCURRED_IN_SA4
3245,South Australia - South East,OCCURRED_IN_SA4
3246,Coffs Harbour - Grafton,OCCURRED_IN_SA4
3247,Perth - South East,OCCURRED_IN_SA4
3248,Northern Territory - Outback,OCCURRED_IN_SA4
3249,South Australia - South East,OCCURRED_IN_SA4
3250,Melbourne - Inner South,OCCURRED_IN_SA4
3251,Central Coast,OCCURRED_IN_SA4
3252,Central West,OCCURRED_IN_SA4
3253,Warrnambool and South West,OCCURRED_IN_SA4
3254,Queensland - Outback,OCCURRED_IN_SA4
3255,Mid North Coast,OCCURRED_IN_SA4
3256,Toowoomba,OCCURRED_IN_SA4
3257,Sunshine Coast,OCCURRED_IN_SA4
3258,Ipswich,OCCURRED_IN_SA4
3259,Latrobe - Gippsland,OCCURRED_IN_SA4
3260,South Australia - South East,OCCURRED_IN_SA4
3261,New England and North West,OCCURRED_IN_SA4
3262,Gold Coast,OCCURRED_IN_SA4
3263,Sydney - Blacktown,OCCURRED_IN_SA4
3264,Launceston and North East,OCCURRED_IN_SA4
3265,Warrnambool and South West,OCCURRED_IN_SA4
3266,Riverina,OCCURRED_IN_SA4
3267,Adelaide - South,OCCURRED_IN_SA4
3268,Northern Territory - Outback,OCCURRED_IN_SA4
3269,Mid North Coast,OCCURRED_IN_SA4
3270,Western Australia - Outback (North),OCCURRED_IN_SA4
3271,Brisbane - South,OCCURRED_IN_SA4
3272,Geelong,OCCURRED_IN_SA4
3273,Geelong,OCCURRED_IN_SA4
3274,Perth - North East,OCCURRED_IN_SA4
3275,Melbourne - West,OCCURRED_IN_SA4
3276,Far West and Orana,OCCURRED_IN_SA4
3277,Far West and Orana,OCCURRED_IN_SA4
3278,Bunbury,OCCURRED_IN_SA4
3279,Wide Bay,OCCURRED_IN_SA4
3280,Wide Bay,OCCURRED_IN_SA4
3281,Townsville,OCCURRED_IN_SA4
3282,Bunbury,OCCURRED_IN_SA4
3283,Adelaide - North,OCCURRED_IN_SA4
3284,Townsville,OCCURRED_IN_SA4
3285,Perth - Inner,OCCURRED_IN_SA4
3286,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
3287,Sydney - Ryde,OCCURRED_IN_SA4
3288,Melbourne - South East,OCCURRED_IN_SA4
3289,Darling Downs - Maranoa,OCCURRED_IN_SA4
3290,Warrnambool and South West,OCCURRED_IN_SA4
3291,Melbourne - Inner South,OCCURRED_IN_SA4
3292,Perth - South East,OCCURRED_IN_SA4
3293,Sydney - South West,OCCURRED_IN_SA4
3294,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3295,Central Coast,OCCURRED_IN_SA4
3296,Central West,OCCURRED_IN_SA4
3297,Melbourne - North West,OCCURRED_IN_SA4
3298,Melbourne - Inner South,OCCURRED_IN_SA4
3299,Hume,OCCURRED_IN_SA4
3300,Brisbane - East,OCCURRED_IN_SA4
3301,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3302,Riverina,OCCURRED_IN_SA4
3303,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
3304,Northern Territory - Outback,OCCURRED_IN_SA4
3305,Wide Bay,OCCURRED_IN_SA4
3306,Adelaide - Central and Hills,OCCURRED_IN_SA4
3307,Murray,OCCURRED_IN_SA4
3308,Central Queensland,OCCURRED_IN_SA4
3309,Western Australia - Outback (North),OCCURRED_IN_SA4
3310,Sydney - Outer South West,OCCURRED_IN_SA4
3311,Mid North Coast,OCCURRED_IN_SA4
3312,Perth - South West,OCCURRED_IN_SA4
3313,Perth - North East,OCCURRED_IN_SA4
3314,Western Australia - Wheat Belt,OCCURRED_IN_SA4
3315,Darling Downs - Maranoa,OCCURRED_IN_SA4
3316,Central Queensland,OCCURRED_IN_SA4
3317,Central West,OCCURRED_IN_SA4
3318,Queensland - Outback,OCCURRED_IN_SA4
3319,Northern Territory - Outback,OCCURRED_IN_SA4
3320,Darling Downs - Maranoa,OCCURRED_IN_SA4
3321,Western Australia - Outback (North),OCCURRED_IN_SA4
3322,Darling Downs - Maranoa,OCCURRED_IN_SA4
3323,Latrobe - Gippsland,OCCURRED_IN_SA4
3324,South Australia - Outback,OCCURRED_IN_SA4
3325,Gold Coast,OCCURRED_IN_SA4
3326,Logan - Beaudesert,OCCURRED_IN_SA4
3327,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
3328,West and North West,OCCURRED_IN_SA4
3329,Brisbane - South,OCCURRED_IN_SA4
3330,Northern Territory - Outback,OCCURRED_IN_SA4
